4031101603391,Division,Department,Category,Class,Group,Description,UOM,Brand,Total QOH,Total Avail.,Status,Condition,Issue Ctrl,Item GTIN
W2191___LTGY115U,,,,WW,FMSS,Shiftplus Zip CM Mid Light Grey 11.5 US,EACH,WOLVERINE,0,0,S,I,U,195019095182
W2191___LTGY11US,,,,WW,FMSS,Shiftplus Zip CM Mid Light Grey 11 US,EACH,WOLVERINE,185,185,S,C,U,195019095175
W2191___LTGY12US,,,,WW,FMSS,Shiftplus Zip CM Mid Light Grey 12 US,EACH,WOLVERINE,97,97,S,C,U,195019095199
W2191___LTGY13US,,,,WW,FMSS,Shiftplus Zip CM Mid Light Grey 13 US,EACH,WOLVERINE,126,126,S,C,U,195019095205
W2191___NAVY075U,,,,WW,FMSS,Shiftplus Zip CM Mid Navy 7.5 US,EACH,WOLVERINE,0,0,S,I,U,195018369185
W2191___NAVY07US,,,,WW,FMSS,Shiftplus Zip CM Mid Navy 7 US,EACH,WOLVERINE,277,273,S,A,U,195018369178
W2191___NAVY085U,,,,WW,FMSS,Shiftplus Zip CM Mid Navy 8.5 US,EACH,WOLVERINE,0,0,S,I,U,195018369208
W2191___NAVY08US,,,,WW,FMSS,Shiftplus Zip CM Mid Navy 8 US,EACH,WOLVERINE,422,418,S,A,U,195018369192
W2191___NAVY095U,,,,WW,FMSS,Shiftplus Zip CM Mid Navy 9.5 US,EACH,WOLVERINE,0,0,S,I,U,195018369222
W2191___NAVY09US,,,,WW,FMSS,Shiftplus Zip CM Mid Navy 9 US,EACH,WOLVERINE,814,808,S,A,U,195018369215
W2191___NAVY105U,,,,WW,FMSS,Shiftplus Zip CM Mid Navy 10.5 US,EACH,WOLVERINE,0,0,S,I,U,195018369246
W2191___NAVY10US,,,,WW,FMSS,Shiftplus Zip CM Mid Navy 10 US,EACH,WOLVERINE,583,577,S,A,U,195018369239
W2191___NAVY115U,,,,WW,FMSS,Shiftplus Zip CM Mid Navy 11.5 US,EACH,WOLVERINE,0,0,S,I,U,195018369260
W2191___NAVY11US,,,,WW,FMSS,Shiftplus Zip CM Mid Navy 11 US,EACH,WOLVERINE,493,486,S,A,U,195018369253
W2191___NAVY12US,,,,WW,FMSS,Shiftplus Zip CM Mid Navy 12 US,EACH,WOLVERINE,284,278,S,A,U,195018369277
W2191___NAVY13US,,,,WW,FMSS,Shiftplus Zip CM Mid Navy 13 US,EACH,WOLVERINE,329,326,S,A,U,195018369284
W2191___SAND075U,,,,WW,FMSS,Shiftplus Zip CM Mid Sand 7.5 US,EACH,WOLVERINE,0,0,S,I,U,195019094857
W2191___SAND07US,,,,WW,FMSS,Shiftplus Zip CM Mid Sand 7 US,EACH,WOLVERINE,347,345,S,A,U,195019094840
W2191___SAND085U,,,,WW,FMSS,Shiftplus Zip CM Mid Sand 8.5 US,EACH,WOLVERINE,0,0,S,I,U,195019094871
W2191___SAND08US,,,,WW,FMSS,Shiftplus Zip CM Mid Sand 8 US,EACH,WOLVERINE,188,182,S,A,U,195019094864
W2191___SAND095U,,,,WW,FMSS,Shiftplus Zip CM Mid Sand 9.5 US,EACH,WOLVERINE,0,0,S,I,U,195019094895
W2191___SAND09US,,,,WW,FMSS,Shiftplus Zip CM Mid Sand 9 US,EACH,WOLVERINE,403,394,S,A,U,195019094888
W2191___SAND105U,,,,WW,FMSS,Shiftplus Zip CM Mid Sand 10.5 US,EACH,WOLVERINE,0,0,S,I,U,195019094918
W2191___SAND10US,,,,WW,FMSS,Shiftplus Zip CM Mid Sand 10 US,EACH,WOLVERINE,396,388,S,A,U,195019094901
W2191___SAND115U,,,,WW,FMSS,Shiftplus Zip CM Mid Sand 11.5 US,EACH,WOLVERINE,0,0,S,I,U,195019094932
W2191___SAND11US,,,,WW,FMSS,Shiftplus Zip CM Mid Sand 11 US,EACH,WOLVERINE,494,490,S,A,U,195019094925
W2191___SAND12US,,,,WW,FMSS,Shiftplus Zip CM Mid Sand 12 US,EACH,WOLVERINE,269,264,S,A,U,195019094949
W2191___SAND13US,,,,WW,FMSS,Shiftplus Zip CM Mid Sand 13 US,EACH,WOLVERINE,316,314,S,A,U,195019094956
W2191___WHAT075U,,,,WW,FMSS,Shiftplus Zip CM Mid Wheat 7.5 US,EACH,WOLVERINE,0,0,S,I,U,195018369437
W2191___WHAT07US,,,,WW,FMSS,Shiftplus Zip CM Mid Wheat 7 US,EACH,WOLVERINE,384,384,S,C,U,195018369420
W2191___WHAT085U,,,,WW,FMSS,Shiftplus Zip CM Mid Wheat 8.5 US,EACH,WOLVERINE,0,0,S,I,U,195018369451
W2191___WHAT08US,,,,WW,FMSS,Shiftplus Zip CM Mid Wheat 8 US,EACH,WOLVERINE,300,300,S,C,U,195018369444
W2191___WHAT095U,,,,WW,FMSS,Shiftplus Zip CM Mid Wheat 9.5 US,EACH,WOLVERINE,0,0,S,I,U,195018369475
W2191___WHAT09US,,,,WW,FMSS,Shiftplus Zip CM Mid Wheat 9 US,EACH,WOLVERINE,637,637,S,C,U,195018369468
W2191___WHAT105U,,,,WW,FMSS,Shiftplus Zip CM Mid Wheat 10.5 US,EACH,WOLVERINE,0,0,S,I,U,195018369499
W2191___WHAT10US,,,,WW,FMSS,Shiftplus Zip CM Mid Wheat 10 US,EACH,WOLVERINE,632,632,S,C,U,195018369482
W2191___WHAT115U,,,,WW,FMSS,Shiftplus Zip CM Mid Wheat 11.5 US,EACH,WOLVERINE,0,0,S,I,U,195018369512
W2191___WHAT11US,,,,WW,FMSS,Shiftplus Zip CM Mid Wheat 11 US,EACH,WOLVERINE,737,737,S,C,U,195018369505
W2191___WHAT12US,,,,WW,FMSS,Shiftplus Zip CM Mid Wheat 12 US,EACH,WOLVERINE,299,299,S,C,U,195018369529
W2191___WHAT13US,,,,WW,FMSS,Shiftplus Zip CM Mid Wheat 13 US,EACH,WOLVERINE,387,387,S,C,U,195018369536
W2391008,,,,WW,FLSS,Bolt Durashocks Womens,EACH,WOLVERINE,0,0,Z,A,U,
W2391008BLCK05_0,,,,WW,FLSS,Bolt Durashocks Womens Black 5,EACH,WOLVERINE,330,326,S,A,U,195019662841
W2391008BLCK06_0,,,,WW,FLSS,Bolt Durashocks Womens Black 6,EACH,WOLVERINE,165,160,S,A,U,195019662865
W2391008BLCK07_0,,,,WW,FLSS,Bolt Durashocks Womens Black 7,EACH,WOLVERINE,200,197,S,A,U,195019662889
W2391008BLCK08_0,,,,WW,FLSS,Bolt Durashocks Womens Black 8,EACH,WOLVERINE,161,158,S,A,U,195019662902
W2391008BLCK09_0,,,,WW,FLSS,Bolt Durashocks Womens Black 9,EACH,WOLVERINE,274,273,S,A,U,195019662926
W2391008BLCK10_0,,,,WW,FLSS,Bolt Durashocks Womens Black 10,EACH,WOLVERINE,278,271,S,A,U,195019662940
W239100_,,,,WW,FMLS,Merge ZipSided Safety Boot,EACH,WOLVERINE,0,0,Z,N,U,
W239100_BLCK07US,,,,WW,FMLS,Merge ZipSided Safety Boot Black 7 US,EACH,WOLVERINE,0,0,S,N,U,195020730393
W239100_BLCK08US,,,,WW,FMLS,Merge ZipSided Safety Boot Black 8 US,EACH,WOLVERINE,0,0,S,N,U,195020730416
W239100_BLCK09US,,,,WW,FMLS,Merge ZipSided Safety Boot Black 9 US,EACH,WOLVERINE,0,0,S,N,U,195020730430
W239100_BLCK10US,,,,WW,FMLS,Merge ZipSided Safety Boot Black 10 US,EACH,WOLVERINE,0,0,S,N,U,195020730454
W239100_BLCK11US,,,,WW,FMLS,Merge ZipSided Safety Boot Black 11 US,EACH,WOLVERINE,0,0,S,N,U,195020730478
W239100_BLCK12US,,,,WW,FMLS,Merge ZipSided Safety Boot Black 12 US,EACH,WOLVERINE,0,0,S,N,U,195020730492
W239100_BLCK13US,,,,WW,FMLS,Merge ZipSided Safety Boot Black 13 US,EACH,WOLVERINE,0,0,S,N,U,195020730508
W239100_SAND07US,,,,WW,FMLS,Merge ZipSided Safety Boot Sand 7 US,EACH,WOLVERINE,0,0,S,N,U,195020730645
W239100_SAND08US,,,,WW,FMLS,Merge ZipSided Safety Boot Sand 8 US,EACH,WOLVERINE,0,0,S,N,U,195020730669
W239100_SAND09US,,,,WW,FMLS,Merge ZipSided Safety Boot Sand 9 US,EACH,WOLVERINE,0,0,S,N,U,195020730683
W239100_SAND10US,,,,WW,FMLS,Merge ZipSided Safety Boot Sand 10 US,EACH,WOLVERINE,0,0,S,N,U,195020730706
W239100_SAND11US,,,,WW,FMLS,Merge ZipSided Safety Boot Sand 11 US,EACH,WOLVERINE,0,0,S,N,U,195020730720
W239100_SAND12US,,,,WW,FMLS,Merge ZipSided Safety Boot Sand 12 US,EACH,WOLVERINE,0,0,S,N,U,195020730744
W239100_SAND13US,,,,WW,FMLS,Merge ZipSided Safety Boot Sand 13 US,EACH,WOLVERINE,0,0,S,N,U,195020730751
W2391___,,,,WW,FMLS,Blaze Zip Sided Safety Boot,EACH,WOLVERINE,0,0,Z,N,U,
W2391___BLCK07US,,,,WW,FMLS,Blaze Zip Sided Safety Boot Black 7 US,EACH,WOLVERINE,0,0,S,N,U,195020745359
W2391___BLCK08US,,,,WW,FMLS,Blaze Zip Sided Safety Boot Black 8 US,EACH,WOLVERINE,0,0,S,N,U,195020745373
W2391___BLCK09US,,,,WW,FMLS,Blaze Zip Sided Safety Boot Black 9 US,EACH,WOLVERINE,0,0,S,N,U,195020745397
W2391___BLCK10US,,,,WW,FMLS,Blaze Zip Sided Safety Boot Black 10 US,EACH,WOLVERINE,0,0,S,N,U,195020750018
W2391___BLCK11US,,,,WW,FMLS,Blaze Zip Sided Safety Boot Black 11 US,EACH,WOLVERINE,0,0,S,N,U,195020750032
W2391___BLCK12US,,,,WW,FMLS,Blaze Zip Sided Safety Boot Black 12 US,EACH,WOLVERINE,0,0,S,N,U,195020750056
W2391___BLCK13US,,,,WW,FMLS,Blaze Zip Sided Safety Boot Black 13 US,EACH,WOLVERINE,0,0,S,N,U,195020750063
W2391___SAND07US,,,,WW,FMLS,Blaze Zip Sided Safety Boot Sand 7 US,EACH,WOLVERINE,0,0,S,N,U,195020750209
W2391___SAND08US,,,,WW,FMLS,Blaze Zip Sided Safety Boot Sand 8 US,EACH,WOLVERINE,0,0,S,N,U,195020750223
W2391___SAND09US,,,,WW,FMLS,Blaze Zip Sided Safety Boot Sand 9 US,EACH,WOLVERINE,0,0,S,N,U,195020750247
W2391___SAND10US,,,,WW,FMLS,Blaze Zip Sided Safety Boot Sand 10 US,EACH,WOLVERINE,0,0,S,N,U,195020750261
W2391___SAND11US,,,,WW,FMLS,Blaze Zip Sided Safety Boot Sand 11 US,EACH,WOLVERINE,0,0,S,N,U,195020750285
W2391___SAND12US,,,,WW,FMLS,Blaze Zip Sided Safety Boot Sand 12 US,EACH,WOLVERINE,0,0,S,N,U,195020750308
W2391___SAND13US,,,,WW,FMLS,Blaze Zip Sided Safety Boot Sand 13 US,EACH,WOLVERINE,0,0,S,N,U,195020750315
W241028_,,,,WW,FMSS,Dart Sleek Safety Sneaker,EACH,WOLVERINE,0,0,Z,C,U,
W241028_BLCK07_0,,,,WW,FMSS,Dart Sleek Safety Sneaker Black 7,EACH,WOLVERINE,0,0,S,I,U,195019998308
W241028_BLCK08_0,,,,WW,FMSS,Dart Sleek Safety Sneaker Black 8,EACH,WOLVERINE,0,0,S,I,U,195019998322
W241028_BLCK09_0,,,,WW,FMSS,Dart Sleek Safety Sneaker Black 9,EACH,WOLVERINE,0,0,S,I,U,195019998346
W241028_BLCK10_0,,,,WW,FMSS,Dart Sleek Safety Sneaker Black 10,EACH,WOLVERINE,0,0,S,I,U,195019998360
W241028_BLCK11_0,,,,WW,FMSS,Dart Sleek Safety Sneaker Black 11,EACH,WOLVERINE,0,0,S,I,U,195019998384
W241028_BLCK12_0,,,,WW,FMSS,Dart Sleek Safety Sneaker Black 12,EACH,WOLVERINE,0,0,S,I,U,195019998407
W241028_BLCK13_0,,,,WW,FMSS,Dart Sleek Safety Sneaker Black 13,EACH,WOLVERINE,0,0,S,I,U,195019998414
W241038_,,,,WW,FLSS,Womens Dart SleekSafetySneaker,EACH,WOLVERINE,0,0,Z,C,U,
W241038_BLCK05_0,,,,WW,FLSS,Womens Dart SleekSafetySneaker Black 5,EACH,WOLVERINE,0,0,S,I,U,195019988385
W241038_BLCK06_0,,,,WW,FLSS,Womens Dart SleekSafetySneaker Black 6,EACH,WOLVERINE,0,0,S,I,U,195019988408
W241038_BLCK07_0,,,,WW,FLSS,Womens Dart SleekSafetySneaker Black 7,EACH,WOLVERINE,0,0,S,I,U,195019988422
W241038_BLCK08_0,,,,WW,FLSS,Womens Dart SleekSafetySneaker Black 8,EACH,WOLVERINE,0,0,S,I,U,195019988446
W241038_BLCK09_0,,,,WW,FLSS,Womens Dart SleekSafetySneaker Black 9,EACH,WOLVERINE,0,0,S,I,U,195019988460
W241038_BLCK10_0,,,,WW,FLSS,Womens Dart SleekSafetySneaker Black 10,EACH,WOLVERINE,0,0,S,I,U,195019988484
W3101Z__,,,,WW,CMJO,VESTAS 3 Layer Taped Jacket,EACH,PARAMOUNT,0,0,Z,A,U,
W3101Z__ZBO1000L,,,,WW,CMJO,VESTAS 3 Layer Taped Jacket Boral Orange Large,EACH,PARAMOUNT,0,0,S,A,U,
W3101Z__ZBO1000M,,,,WW,CMJO,VESTAS 3 Layer Taped Jacket Boral Orange Medium,EACH,PARAMOUNT,0,0,S,A,U,
W3101Z__ZBO1000S,,,,WW,CMJO,VESTAS 3 Layer Taped Jacket Boral Orange Small,EACH,PARAMOUNT,0,0,S,A,U,
W3101Z__ZBO100XL,,,,WW,CMJO,VESTAS 3 Layer Taped Jacket Boral Orange XL,EACH,PARAMOUNT,0,0,S,A,U,
W3101Z__ZBO102XL,,,,WW,CMJO,VESTAS 3 Layer Taped Jacket Boral Orange 2XL,EACH,PARAMOUNT,0,0,S,A,U,
W3101Z__ZBO103XL,,,,WW,CMJO,VESTAS 3 Layer Taped Jacket Boral Orange 3XL,EACH,PARAMOUNT,0,0,S,A,U,
W3101Z__ZBO104XL,,,,WW,CMJO,VESTAS 3 Layer Taped Jacket Boral Orange 4XL,EACH,PARAMOUNT,0,0,S,A,U,
W3101Z__ZBO105XL,,,,WW,CMJO,VESTAS 3 Layer Taped Jacket Boral Orange 5XL,EACH,PARAMOUNT,0,0,S,A,U,
W3101___,,,,WW,CMJO,VESTAS PPE3 FR Wet Weather Jacket,EACH,WORKIT,0,0,Z,A,U,
W3101___ORGE000L,,,,WW,CMJO,VESTAS PPE3 FR Wet Weather Orange Large,EACH,WORKIT,0,0,S,A,U,9344239038450
W3101___ORGE000M,,,,WW,CMJO,VESTAS PPE3 FR Wet Weather Orange Medium,EACH,WORKIT,0,0,S,A,U,9344239038467
W3101___ORGE000S,,,,WW,CMJO,VESTAS PPE3 FR Wet Weather Orange Small,EACH,WORKIT,0,0,S,A,U,
W3101___ORGE00XL,,,,WW,CMJO,VESTAS PPE3 FR Wet Weather Orange XL,EACH,WORKIT,0,0,S,A,U,9344239038481
W3101___ORGE02XL,,,,WW,CMJO,VESTAS PPE3 FR Wet Weather Orange 2XL,EACH,WORKIT,0,0,S,A,U,
W3101___ORGE03XL,,,,WW,CMJO,VESTAS PPE3 FR Wet Weather Orange 3XL,EACH,WORKIT,0,0,S,A,U,
W3101___ORGE04XL,,,,WW,CMJO,VESTAS PPE3 FR Wet Weather Orange 4XL,EACH,WORKIT,0,0,S,A,U,
W3101___ORGE05XL,,,,WW,CMJO,VESTAS PPE3 FR Wet Weather Orange 5XL,EACH,WORKIT,0,0,S,A,U,
W3101___ORNY000L,,,,WW,CMJO,VESTAS PPE3 FR Wet Weather Orange Navy Large,EACH,WORKIT,4,0,S,A,U,9344239038368
W3101___ORNY000M,,,,WW,CMJO,VESTAS PPE3 FR Wet Weather Orange Navy Medium,EACH,WORKIT,0,0,S,A,U,9344239038375
W3101___ORNY000S,,,,WW,CMJO,VESTAS PPE3 FR Wet Weather Orange Navy Small,EACH,WORKIT,0,0,S,A,U,
W3101___ORNY00XL,,,,WW,CMJO,VESTAS PPE3 FR Wet Weather Orange Navy XL,EACH,WORKIT,1,0,S,A,U,
W3101___ORNY02XL,,,,WW,CMJO,VESTAS PPE3 FR Wet Weather Orange Navy 2XL,EACH,WORKIT,0,0,S,A,U,
W3101___ORNY03XL,,,,WW,CMJO,VESTAS PPE3 FR Wet Weather Orange Navy 3XL,EACH,WORKIT,1,0,S,A,U,
W3101___ORNY04XL,,,,WW,CMJO,VESTAS PPE3 FR Wet Weather Orange Navy 4XL,EACH,WORKIT,0,0,S,A,U,
W3101___ORNY05XL,,,,WW,CMJO,VESTAS PPE3 FR Wet Weather Orange Navy 5XL,EACH,WORKIT,0,0,S,A,U,
W3101___YENY000L,,,,WW,CMJO,VESTAS PPE3 FR Wet Weather Yellow Navy Large,EACH,WORKIT,0,0,S,A,U,
W3101___YENY000M,,,,WW,CMJO,VESTAS PPE3 FR Wet Weather Yellow Navy Medium,EACH,WORKIT,0,0,S,A,U,
W3101___YENY000S,,,,WW,CMJO,VESTAS PPE3 FR Wet Weather Yellow Navy Small,EACH,WORKIT,0,0,S,A,U,
W3101___YENY00XL,,,,WW,CMJO,VESTAS PPE3 FR Wet Weather Yellow Navy XL,EACH,WORKIT,1,1,S,A,U,
W3101___YENY02XL,,,,WW,CMJO,VESTAS PPE3 FR Wet Weather Yellow Navy 2XL,EACH,WORKIT,0,0,S,A,U,
W3101___YENY03XL,,,,WW,CMJO,VESTAS PPE3 FR Wet Weather Yellow Navy 3XL,EACH,WORKIT,0,0,S,A,U,
W3101___YENY04XL,,,,WW,CMJO,VESTAS PPE3 FR Wet Weather Yellow Navy 4XL,EACH,WORKIT,0,0,S,A,U,
W3101___YENY05XL,,,,WW,CMJO,VESTAS PPE3 FR Wet Weather Yellow Navy 5XL,EACH,WORKIT,0,0,S,A,U,
W3906___,,,,WW,CMHZ,Trail Vintage Cap,EACH,WOLVERINE,0,0,Z,N,U,W3906
W3906___BLCKOSFA,,,,WW,CMHZ,Trail Vintage Cap Black One Size Fits All,EACH,WOLVERINE,0,0,S,N,U,9336179253505
W3906___MOSSOSFA,,,,WW,CMHZ,Trail Vintage Cap Moss One Size Fits All,EACH,WOLVERINE,0,0,S,N,U,9336179253529
W3906___SANDOSFA,,,,WW,CMHZ,Trail Vintage Cap Sand One Size Fits All,EACH,WOLVERINE,0,0,S,N,U,9336179253543
W3907___,,,,WW,CMHZ,Frontier Wool Blend Beanie,EACH,WOLVERINE,0,0,Z,N,U,W3907
W3907___BLCKOSFA,,,,WW,CMHZ,Frontier Wool Blend Beanie Black One Size Fits All,EACH,WOLVERINE,0,0,S,N,U,9336179253567
W3907___MOSSOSFA,,,,WW,CMHZ,Frontier Wool Blend Beanie Moss One Size Fits All,EACH,WOLVERINE,0,0,S,N,U,9336179253581
W3907___NAVYOSFA,,,,WW,CMHZ,Frontier Wool Blend Beanie Navy One Size Fits All,EACH,WOLVERINE,0,0,S,N,U,9336179253604
W39_____,,,,WW,CMHZ,Cap Strike Bump,EACH,AUSTSU,0,0,Z,C,U,
W39_____BLCKOSFM,,,,WW,CMHZ,Cap Strike Bump Black One Size Fits Most,EACH,AUSTSU,0,0,S,O,U,9335613007230
W39_____NYBLOSFM,,,,WW,CMHZ,Cap Strike Bump Navy Blue One Size Fits Most,EACH,AUSTSU,0,-1,S,A,U,9335613007223
W4001Z__,,,,WW,CMOC,Coverall L/W Nylon Studs Taped,EACH,PARAMOUNT,0,0,Z,A,U,
W4001Z__ZAC1074L,,,,WW,CMOC,Coverall L/W Nylon Studs Taped AIC Copper Orange 74 Long,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZAC1077R,,,,WW,CMOC,Coverall L/W Nylon Studs Taped AIC Copper Orange 77 Regular,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZAC1079L,,,,WW,CMOC,Coverall L/W Nylon Studs Taped AIC Copper Orange 79 Long,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZAC1082R,,,,WW,CMOC,Coverall L/W Nylon Studs Taped AIC Copper Orange 82 Regular,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZAC1084L,,,,WW,CMOC,Coverall L/W Nylon Studs Taped AIC Copper Orange 84 Long,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZAC1087R,,,,WW,CMOC,Coverall L/W Nylon Studs Taped AIC Copper Orange 87 Regular,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZAC1087S,,,,WW,CMOC,Coverall L/W Nylon Studs Taped AIC Copper Orange 87 Stout,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZAC1089L,,,,WW,CMOC,Coverall L/W Nylon Studs Taped AIC Copper Orange 89 Long,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZAC1092R,,,,WW,CMOC,Coverall L/W Nylon Studs Taped AIC Copper Orange 92 Regular,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZAC1092S,,,,WW,CMOC,Coverall L/W Nylon Studs Taped AIC Copper Orange 92 Stout,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZAC1094L,,,,WW,CMOC,Coverall L/W Nylon Studs Taped AIC Copper Orange 94 Long,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZAC1097R,,,,WW,CMOC,Coverall L/W Nylon Studs Taped AIC Copper Orange 97 Regular,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZAC1097S,,,,WW,CMOC,Coverall L/W Nylon Studs Taped AIC Copper Orange 97 Stout,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZAC1102R,,,,WW,CMOC,Coverall L/W Nylon Studs Taped AIC Copper Orange 102 Regular,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZAC1102S,,,,WW,CMOC,Coverall L/W Nylon Studs Taped AIC Copper Orange 102 Stout,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZAC1107R,,,,WW,CMOC,Coverall L/W Nylon Studs Taped AIC Copper Orange 107 Regular,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZAC1107S,,,,WW,CMOC,Coverall L/W Nylon Studs Taped AIC Copper Orange 107 Stout,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZAC1112R,,,,WW,CMOC,Coverall L/W Nylon Studs Taped AIC Copper Orange 112 Regular,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZAC1112S,,,,WW,CMOC,Coverall L/W Nylon Studs Taped AIC Copper Orange 112 Stout,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZAC1117R,,,,WW,CMOC,Coverall L/W Nylon Studs Taped AIC Copper Orange 117 Regular,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZAC1117S,,,,WW,CMOC,Coverall L/W Nylon Studs Taped AIC Copper Orange 117 Stout,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZAC1122S,,,,WW,CMOC,Coverall L/W Nylon Studs Taped AIC Copper Orange 122 Stout,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZAC1127S,,,,WW,CMOC,Coverall L/W Nylon Studs Taped AIC Copper Orange 127 Stout,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZAC1132S,,,,WW,CMOC,Coverall L/W Nylon Studs Taped AIC Copper Orange 132 Stout,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZDP9074L,,,,WW,CMOC,Coverall L/W Nylon Studs Taped DP World VIC Orange 74 Long,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZDP9077R,,,,WW,CMOC,Coverall L/W Nylon Studs Taped DP World VIC Orange 77 Regular,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZDP9079L,,,,WW,CMOC,Coverall L/W Nylon Studs Taped DP World VIC Orange 79 Long,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZDP9082R,,,,WW,CMOC,Coverall L/W Nylon Studs Taped DP World VIC Orange 82 Regular,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZDP9084L,,,,WW,CMOC,Coverall L/W Nylon Studs Taped DP World VIC Orange 84 Long,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZDP9087R,,,,WW,CMOC,Coverall L/W Nylon Studs Taped DP World VIC Orange 87 Regular,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZDP9087S,,,,WW,CMOC,Coverall L/W Nylon Studs Taped DP World VIC Orange 87 Stout,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZDP9089L,,,,WW,CMOC,Coverall L/W Nylon Studs Taped DP World VIC Orange 89 Long,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZDP9092R,,,,WW,CMOC,Coverall L/W Nylon Studs Taped DP World VIC Orange 92 Regular,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZDP9092S,,,,WW,CMOC,Coverall L/W Nylon Studs Taped DP World VIC Orange 92 Stout,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZDP9094L,,,,WW,CMOC,Coverall L/W Nylon Studs Taped DP World VIC Orange 94 Long,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZDP9097R,,,,WW,CMOC,Coverall L/W Nylon Studs Taped DP World VIC Orange 97 Regular,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZDP9097S,,,,WW,CMOC,Coverall L/W Nylon Studs Taped DP World VIC Orange 97 Stout,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZDP9102R,,,,WW,CMOC,Coverall L/W Nylon Studs Taped DP World VIC Orange 102 Regular,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZDP9102S,,,,WW,CMOC,Coverall L/W Nylon Studs Taped DP World VIC Orange 102 Stout,EACH,PARAMOUNT,0,0,S,A,U,
W4001Z__ZDP9107R,,,,WW,CMOC,Coverall L/W Nylon Studs Taped DP World VIC Orange 107 Regular,EACH,PARAMOUNT,8,8,S,A,U,
W4001Z__ZDP9107S,,,,WW,CMOC,Coverall L/W Nylon Studs Taped DP World VIC Orange 107 Stout,EACH,PARAMOUNT,0,0,S,A,U,
