Item Code,Division,Department,Category,Class,Group,Description,UOM,Brand,Total QOH,Total Avail.,Status,Condition,Issue Ctrl,Item GTIN,On Order,Avail. + On Order,PO In Transit,Total In Transit
1066095,,,,PH,PCID,Spanset S/S Wall Mount Davit Base XTIN2013,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066096,,,,PH,PHAR,Spanset 11mm Kern Rope Line 11mmx5M C/W 3050 S/A 3108-3050-0x5.0,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066097,,,,PH,PCID,Spanset Flush Floor Mount Base SPXTIN2266,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066098,,,,PH,PHKP,Spanset Safety Rescue Scissors and Pouch Black CCRS-0,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066099,,,,PH,PHMO,Spanset Blacksnake attachment sling 600mm - BLACKSNAKE-0.6,EACH,SPANSET,0,0,S,A,,,0,0,0,0
106610,,,,PH,PHAZ,Spanset Fall Arrest Black Saverline Webbing 1.8m 2002345,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066100,,,,PH,PHHF,Spanset Harness 1107 2XL 1107ERGO-2XL-0,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066101,,,,PH,PHMO,Spanset Blacksnake attachment sling 1000mm - BLACKSNAKE-1.0,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066102,,,,PH,PHMO,Spanset 1100 ERGO Harness XL 1100ERGO-XL,EACH,SPANSET,1,1,S,A,,,0,1,0,0
10661021,,,,PH,PHMO,Spanset 1100 ERGO Harness S 1100ERGO-S-0,EACH,SPANSET,1,1,S,A,,,0,1,0,0
1066103,,,,PH,PHAM,Spanset Recovery Inertia Reel w/ Gal Cable & Trip.A Karab SVLRB-40,EACH,SPANSET,0,0,S,T,,,0,0,0,0
1066104,,,,PH,PHMO,Spanset Gotcha Lifting Vert Stretcher GOTCHA-VRS,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066105,,,,PH,PHMO,Spanset Drum Lifter 500kg DR1-0,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066106,,,,PH,PHAM,Spanset Dorsal Ext 0x0.3,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066107,,,,PH,PHAM,Spanset Horizontal Safety Line 25m 16mm rope - 3402-0x25,EACH,SPANSET,0,0,S,T,,,0,0,0,0
1066108,,,,PH,PHAM,Spanset 1100 Ergo Hotwork QB 1100Ergo-Hotwork-QB,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066109,,,,PH,PHAM,Spanset Hotworks Lanyard 3053 1.8M 3053HOTWORKS,EACH,SPANSET,0,0,S,A,,,0,0,0,0
106611,,,,PH,PHAZ,Spanset 1.8M FALL ARREST BLOCK WEB SAVERLINE,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066110,,,,PH,PHAM,Spanset Australia Round Sling 3m E2000-0x3.0,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066111,,,,PH,PHLA,Spanset Australia Rope Restraint Line 10m with H1 Hooks - 3101-0 x 10m,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066113,,,,PH,PHMO,Heavy Duty Ratchet Assembly fitted Hook Keeper Ends 9M lashing 5000kgs 20040F87-09,EACH,SPANSET,7,7,S,A,,,0,7,0,0
1066114,,,,PH,PHMO,Spanset Sling Round - Type E Yellow E3000x4.0 70070548741,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066115,,,,PH,PHCS,Spanset Australia 25mm Endless Anchor Strap x 1200mm 3502-0,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066116,,,,PH,PCIO,Spanset Australia 25mm Black E/Less Cambuckle Assy x2.5m,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066117,,,,PH,PHAZ,Spanset Australia Petel Asap Fall Arrestor +20cm Lanyard,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066118,,,,PH,PHHF,Spanset Australia Right Hand Rope Ascender 8mm-13mm,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066119,,,,PH,PHAZ,Spanset 30m 3 Way Fa & Recovery Block 2002382,EACH,SPANSET,0,0,S,A,,,0,0,0,0
106612,,,,PH,PHAZ,Spanset 3M FALL ARREST BLOCK SAVERLINE STEEL CBL,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066120,,,,PH,PCIO,Spanset Mounting Bracket Adapter SPXTIN2377,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066121,,,,PH,PHAZ,Spanset Galvanised Rope Fall Arrestor 18m 2002364,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066122,,,,PH,PHHF,Spanset Standard Full Body Harness Extra Small,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066123,,,,PH,PHAM,Spanset CTUXafe,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066124,,,,PH,PHHF,Spanset 1100 ERGO 2XL Standard Full  Body Harness 2X-Large,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066125,,,,PH,PCIO,Spanset Mounting Bracket Adapter IKAR HRA42 SPXTIN2378,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066127,,,,PH,PCIO,Spanset Winch Bracket For Xtirpa Manhole Guard,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066129,,,,PH,PHHF,Height Safety Harness G-AUS-1131-M/XXL,EACH,SKYLOTEC,0,0,S,A,,,0,0,0,0
1066130,,,,PH,PHHF,SKYLOTEC Height Safety Harness G-AUS-1131-XXL/5XL,EACH,SKYLOTEC,0,0,S,T,,,0,0,0,0
1066131,,,,PH,PHHF,Spanset Australia Full Body Harness 1100ERGO-3XL,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066135,,,,PH,PHAZ,Spanset Saverline Fall Arrest Blocks 2m Inertia Reel w/ Karabiners,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066136,,,,PH,PHAZ,Spanset Saverline Fall Arrest Blocks 1.8m Inertia Reel Suite EWP?s,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066137,,,,PH,PHAZ,Spanset Saverline Fall Arrest Blocks 24m Inertia Reel W/ Wire Rope,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066138,,,,PH,PHAZ,Spanset Saverline Fall Arrest Blocks 65m Inertia Reel W/ Wire Rope,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1068114,,,,PH,PHMO,Spanset Web Restraint Line w/ Snaphooks 1.8m 3104,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1068115,,,,PH,PHMO,Spanset Web Restraint Line w/ Snaphooks 1.5m 3104,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1068116,,,,PH,PHHM,Aggrecko Harness Combo Line Lanyard E1800-Ergoplus 8MM Quick Link Swivel Connecter,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1068117,,,,PH,PHLT,Spanset Australia Twin Leg lanyard with Scuff Hooks 3068-0x1.8,EACH,SPANSET,0,0,S,O,,,0,0,0,0
1068118,,,,PH,PHAA,Skylotec Australia Lift Fix Left Hand Ascender 8mm to 13mm H-064-L,EACH,SKYLOTEC,0,0,S,A,,,0,0,0,0
1068119,,,,PH,PHAA,Skylotec Australia Lift Fix Right Hand Ascender 8mm to 13mm  H-064-R,EACH,SKYLOTEC,4,4,S,A,,,0,4,0,0
1068123,,,,PH,PHHF,Skylotec Ignite Trion Harness (Aged)  G-AUS-1131-XS/M-A,EACH,SKYLOTEC,0,0,S,T,,,0,0,0,0
1068128,,,,PH,PHLS,Skylotec Skysafe Proflex Lanyard Twin 2x FS 90 ST/1x Kobra Tri 1.8M,EACH,SKYLOTEC,0,0,S,T,,,0,0,0,0
1068129,,,,PH,PHKC,Skylotec HSG HR 15 t to jackpod HSG+04-15-T,EACH,SKYLOTEC,0,0,S,T,,,0,0,0,0
1068130,,,,PH,PHAM,Skylotec Parking Ring Kit ACS-0253,EACH,SKYLOTEC,0,0,S,T,,,0,0,0,0
1068131,,,,PH,PHLT,Skylotec Peanut Y Twin Lanyard 2.5m HSG-AUS-022-2.5-4,EACH,SKYLOTEC,0,0,S,A,,,0,0,0,0
